Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value,Sources
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/8/15,10/8/15,0.061678511,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/9/15,10/9/15,0.059104548,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/10/15,10/10/15,0.053863176,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/11/15,10/11/15,0.051547835,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/12/15,10/12/15,0.048576581,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/13/15,10/13/15,0.058963483,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/14/15,10/14/15,0.058590929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/15/15,10/15/15,0.067287001,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/16/15,10/16/15,0.107640477,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/17/15,10/17/15,0.104170668,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/18/15,10/18/15,0.068713776,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/19/15,10/19/15,0.065918048,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/20/15,10/20/15,0.080893285,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/21/15,10/21/15,0.085460592,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/22/15,10/22/15,0.08360213,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/23/15,10/23/15,0.05995401,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/24/15,10/24/15,0.061847819,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/25/15,10/25/15,0.058463944,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/26/15,10/26/15,0.097042358,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/27/15,10/27/15,0.09549896,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/28/15,10/28/15,0.074864283,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/29/15,10/29/15,0.063453831,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/30/15,10/30/15,0.060323854,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,South Africa,,cubic meters per cubic meters,daily,10/31/15,10/31/15,0.05902601,"SMOS,Gro Intelligence"
